Protein,Raw_Count,Harmonized_Count,IC_Raw,IC_Harmonized,Improvement_Pct,BP_Raw,BP_Harmonized,MF_Raw,MF_Harmonized,CC_Raw,CC_Harmonized,IC_BP_Raw,IC_BP_Harmonized,IC_MF_Raw,IC_MF_Harmonized,IC_CC_Raw,IC_CC_Harmonized
URS000250F3B1_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250F3D4_9606,1,26,4.2272,50.7496,1100.55,1,26,0,0,0,0,4.2272,50.7496,0.0,0.0,0.0,0.0
URS000250F431_9606,1,6,3.4138,9.5354,179.32,1,6,0,0,0,0,3.4138,9.5354,0.0,0.0,0.0,0.0
URS000250F6D7_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250F705_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS000250FB6B_9606,3,31,10.8202,65.3953,504.38,2,26,0,0,1,5,7.6965,55.6372,0.0,0.0,3.1238,9.7582
URS000250FDD6_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000250FEA4_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000250FF90_9606,1,7,1.7848,6.1472,244.41,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.7848,6.1472
URS0002510274_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS00025104C7_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS000251079E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002510D59_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002510ED2_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS00025110B6_9606,1,16,2.0375,21.7575,967.86,1,16,0,0,0,0,2.0375,21.7575,0.0,0.0,0.0,0.0
URS000251113F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251128D_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002511397_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS00025115AD_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS00025119A1_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002511B44_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002511ED8_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS0002512513_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002512C65_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002512D5D_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002512EDD_9606,1,5,5.8318,15.7485,170.05,0,0,1,5,0,0,0.0,0.0,5.8318,15.7485,0.0,0.0
URS0002512F95_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002513091_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025132EA_9606,1,26,4.2272,50.7496,1100.55,1,26,0,0,0,0,4.2272,50.7496,0.0,0.0,0.0,0.0
URS0002513775_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS00025137CE_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002513A76_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002513CBA_9606,1,5,3.1238,9.7582,212.38,0,0,0,0,1,5,0.0,0.0,0.0,0.0,3.1238,9.7582
URS00025147E2_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002514AFD_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002514B06_9606,1,26,4.2272,50.7496,1100.55,1,26,0,0,0,0,4.2272,50.7496,0.0,0.0,0.0,0.0
URS0002514BDD_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002514E8A_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS000251500A_9606,1,10,4.141,21.8101,426.69,1,10,0,0,0,0,4.141,21.8101,0.0,0.0,0.0,0.0
URS000251588E_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002515C72_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002516254_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000251638A_9606,2,8,3.6114,7.9738,120.8,0,0,0,0,2,8,0.0,0.0,0.0,0.0,3.6114,7.9738
URS00025163F7_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS000251664F_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS00025166A8_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002516C4F_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002516ED5_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS000251733B_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002517B25_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002517BCA_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002517C44_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002517D8E_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002517F8F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002518084_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025183C8_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002518633_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002518727_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002518AD7_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002518B1C_9606,1,7,1.7848,6.1472,244.41,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.7848,6.1472
URS0002518B90_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002518FB0_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000251940F_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000251958F_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS0002519785_9606,1,5,3.1238,9.7582,212.38,0,0,0,0,1,5,0.0,0.0,0.0,0.0,3.1238,9.7582
URS00025197CD_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002519CFE_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000251AB9C_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS000251AE46_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000251B11C_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000251B636_9606,3,24,16.3741,58.6981,258.48,1,10,1,6,1,8,5.4727,22.0624,5.4616,14.6597,5.4398,21.9759
URS000251B656_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000251C42B_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS000251C584_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000251C8EF_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000251CA1B_9606,3,33,20.3011,120.3141,492.65,1,11,1,14,1,8,5.5725,24.2096,7.3643,65.1532,7.3643,30.9514
URS000251CD21_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS000251D796_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251D81C_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251D899_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000251DC86_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251E082_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251E0C3_9606,1,11,5.3371,27.9523,423.73,1,11,0,0,0,0,5.3371,27.9523,0.0,0.0,0.0,0.0
URS000251E4EB_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000251E590_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS000251E84D_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251EB6E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251EC94_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000251EF6B_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251F2DC_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251F306_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS000251F78F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000251F792_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000251F876_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS00025203B3_9606,3,28,9.3615,48.7101,420.32,2,23,0,0,1,5,6.2948,39.0654,0.0,0.0,3.0668,9.6447
URS000252044A_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002520495_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS0002520AA7_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002520BC9_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002520CAB_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002520E68_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002520E6E_9606,1,11,6.2175,25.3927,308.41,0,0,0,0,1,11,0.0,0.0,0.0,0.0,6.2175,25.3927
URS0002521260_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002521264_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025215A4_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252189F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025219D5_9606,2,16,3.4265,15.6881,357.84,1,9,0,0,1,7,1.4016,9.5107,0.0,0.0,2.025,6.1774
URS0002521E67_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025225EC_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002522647_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002522736_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025228E8_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000252290F_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002522AB2_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000252351C_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002523971_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002523BEC_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002523CD0_9606,1,11,5.3371,27.9523,423.73,1,11,0,0,0,0,5.3371,27.9523,0.0,0.0,0.0,0.0
URS0002523CEF_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002523F1C_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000252460A_9606,2,8,3.6114,7.9738,120.8,0,0,0,0,2,8,0.0,0.0,0.0,0.0,3.6114,7.9738
URS0002524DFA_9606,2,26,9.5397,55.1612,478.23,2,26,0,0,0,0,9.5397,55.1612,0.0,0.0,0.0,0.0
URS0002524E85_9606,4,22,17.7782,58.5857,229.54,2,12,0,0,2,10,7.7596,28.1519,0.0,0.0,10.0185,30.4338
URS000252527B_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002525319_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252531B_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS000252539A_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002525580_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002525ADD_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002525EA5_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002525F2D_9606,1,11,5.3371,27.9523,423.73,1,11,0,0,0,0,5.3371,27.9523,0.0,0.0,0.0,0.0
URS0002526034_9606,3,28,9.3615,48.7101,420.32,2,23,0,0,1,5,6.2948,39.0654,0.0,0.0,3.0668,9.6447
URS000252627F_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000252664E_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002526800_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002526ACA_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002526C70_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002527150_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002527523_9606,1,11,5.3371,27.9523,423.73,1,11,0,0,0,0,5.3371,27.9523,0.0,0.0,0.0,0.0
URS00025277AF_9606,2,26,9.5397,55.1612,478.23,2,26,0,0,0,0,9.5397,55.1612,0.0,0.0,0.0,0.0
URS0002527ADC_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002527ED0_9606,3,28,9.3615,48.7101,420.32,2,23,0,0,1,5,6.2948,39.0654,0.0,0.0,3.0668,9.6447
URS000252833A_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002528719_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025287F2_9606,1,26,4.2272,50.7496,1100.55,1,26,0,0,0,0,4.2272,50.7496,0.0,0.0,0.0,0.0
URS0002528C53_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002528F89_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002529BC4_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002529D78_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002529E55_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS000252A2B0_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS000252A4F4_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000252B3E2_9606,1,5,6.7283,16.6833,147.96,1,5,0,0,0,0,6.7283,16.6833,0.0,0.0,0.0,0.0
URS000252B673_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252B810_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252B9D2_9606,4,22,17.7782,58.5857,229.54,2,12,0,0,2,10,7.7596,28.1519,0.0,0.0,10.0185,30.4338
URS000252C7A3_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000252CA3E_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000252CB8C_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS000252CDDD_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS000252CE74_9606,3,24,16.3741,58.6981,258.48,1,10,1,6,1,8,5.4727,22.0624,5.4616,14.6597,5.4398,21.9759
URS000252D6F9_9606,3,24,16.3741,58.6981,258.48,1,10,1,6,1,8,5.4727,22.0624,5.4616,14.6597,5.4398,21.9759
URS000252D950_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252DCE0_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252E4AC_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS000252E93D_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000252E9BE_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000252EBFE_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS000252ECE9_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS000252EDF0_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000252FD49_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000253012C_9606,2,8,3.6114,7.9738,120.8,0,0,0,0,2,8,0.0,0.0,0.0,0.0,3.6114,7.9738
URS00025301F5_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000253052F_9606,1,11,5.3371,27.9523,423.73,1,11,0,0,0,0,5.3371,27.9523,0.0,0.0,0.0,0.0
URS0002530C0D_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002530E39_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
URS0002530FA5_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000253131C_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002531932_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS00025320B3_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025320C0_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS00025325B0_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002532706_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS00025328D1_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002532BC7_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002532E70_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS00025336F2_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002534118_9606,3,28,9.3615,48.7101,420.32,2,23,0,0,1,5,6.2948,39.0654,0.0,0.0,3.0668,9.6447
URS0002534740_9606,1,11,6.2175,25.3927,308.41,0,0,0,0,1,11,0.0,0.0,0.0,0.0,6.2175,25.3927
URS0002534930_9606,1,11,5.3371,27.9523,423.73,1,11,0,0,0,0,5.3371,27.9523,0.0,0.0,0.0,0.0
URS0002534C8A_9606,1,11,6.2175,25.3927,308.41,0,0,0,0,1,11,0.0,0.0,0.0,0.0,6.2175,25.3927
URS0002534F5B_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002534FC1_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002535038_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002535439_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS00025354A6_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000253557B_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00025356E3_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00025358DA_9606,1,26,4.2272,50.7496,1100.55,1,26,0,0,0,0,4.2272,50.7496,0.0,0.0,0.0,0.0
URS0002535B98_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002535D3A_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002535F1A_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002536185_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
